Acquired on 7/10/2022 at 18:48:00
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52583777E+003	-2.68833542E+001	2.04957812E-003	-2.68833542E+001	-2.75088463E+001	-3.56079788E+001	2.99894638E+001	
1.52584265E+003	-2.68966465E+001	2.04331521E-003	-2.68966465E+001	-2.75260658E+001	-3.55960007E+001	2.99884777E+001	
1.52584766E+003	-2.69198036E+001	2.03244900E-003	-2.69198036E+001	-2.75535355E+001	-3.55916061E+001	2.99868965E+001	
1.52585266E+003	-2.69308052E+001	2.02730717E-003	-2.69308052E+001	-2.75657997E+001	-3.55945816E+001	2.99871330E+001	
1.52585767E+003	-2.69049168E+001	2.03942787E-003	-2.69049168E+001	-2.75387650E+001	-3.55759811E+001	2.99881325E+001	
1.52586243E+003	-2.68720264E+001	2.05493160E-003	-2.68720264E+001	-2.75027428E+001	-3.55630798E+001	2.99883461E+001	
1.52586743E+003	-2.68837261E+001	2.04940350E-003	-2.68837242E+001	-2.75145378E+001	-3.55741463E+001	2.99887524E+001	
1.52587244E+003	-2.69126034E+001	2.03582109E-003	-2.69126034E+001	-2.75470753E+001	-3.55796967E+001	2.99893284E+001	
1.52587744E+003	-2.69049988E+001	2.03938945E-003	-2.69049988E+001	-2.75361786E+001	-3.55930748E+001	2.99882488E+001	
1.52588232E+003	-2.68933201E+001	2.04488053E-003	-2.68933201E+001	-2.75198517E+001	-3.56112442E+001	2.99860306E+001	
1.52588721E+003	-2.69067230E+001	2.03857897E-003	-2.69067230E+001	-2.75381775E+001	-3.55930481E+001	2.99860592E+001	
1.52589221E+003	-2.69036465E+001	2.04002415E-003	-2.69036465E+001	-2.75367241E+001	-3.55796204E+001	2.99890385E+001	
1.52589722E+003	-2.68835373E+001	2.04949221E-003	-2.68835373E+001	-2.75114136E+001	-3.55928001E+001	2.99901829E+001	
1.52590222E+003	-2.68874092E+001	2.04766612E-003	-2.68874092E+001	-2.75187874E+001	-3.55742226E+001	2.99872913E+001	
1.52590710E+003	-2.68988457E+001	2.04228074E-003	-2.68988457E+001	-2.75345764E+001	-3.55579529E+001	2.99856281E+001	
1.52591199E+003	-2.69003887E+001	2.04155501E-003	-2.69003887E+001	-2.75303421E+001	-3.55963211E+001	2.99875069E+001	
1.52591699E+003	-2.69039497E+001	2.03988212E-003	-2.69039497E+001	-2.75324516E+001	-3.56091843E+001	2.99880943E+001	
