Acquired on 12/7/2021 at 15:35:20
Calibrated on 12/6/2021 at 10:52:20
Device Descriptor:  [none]
Scan Range (nm):  1545.529  --  1588.289
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030926
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  8192
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.54611853E+003	-3.76867714E+001	1.70342391E-004	-3.76867714E+001	-5.37527237E+001	-3.77955704E+001	3.71865654E+001	
1.54612354E+003	-3.76985397E+001	1.69881503E-004	-3.76985397E+001	-5.37685013E+001	-3.78072357E+001	3.71850548E+001	
1.54612854E+003	-3.76739922E+001	1.70844491E-004	-3.76739922E+001	-5.35948372E+001	-3.77865295E+001	3.71849785E+001	
1.54613367E+003	-3.76902351E+001	1.70206564E-004	-3.76902351E+001	-5.36850739E+001	-3.78008537E+001	3.71839104E+001	
1.54613879E+003	-3.76670494E+001	1.71117834E-004	-3.76670494E+001	-5.36834641E+001	-3.77771072E+001	3.71848297E+001	
1.54614392E+003	-3.76896210E+001	1.70230647E-004	-3.76896210E+001	-5.37132454E+001	-3.77994995E+001	3.71871910E+001	
1.54614893E+003	-3.77026062E+001	1.69722451E-004	-3.77026062E+001	-5.37405014E+001	-3.78121185E+001	3.71860046E+001	
1.54615405E+003	-3.76811180E+001	1.70564264E-004	-3.76811180E+001	-5.35985756E+001	-3.77937508E+001	3.71855659E+001	
1.54615906E+003	-3.76715164E+001	1.70941712E-004	-3.76715164E+001	-5.35456657E+001	-3.77852936E+001	3.71845665E+001	
1.54616418E+003	-3.76783867E+001	1.70671614E-004	-3.76783867E+001	-5.35613670E+001	-3.77919273E+001	3.71848946E+001	
1.54616931E+003	-3.76896896E+001	1.70228086E-004	-3.76896896E+001	-5.37220993E+001	-3.77993393E+001	3.71851616E+001	
1.54617432E+003	-3.76717529E+001	1.70932544E-004	-3.76717529E+001	-5.37766113E+001	-3.77795677E+001	3.71865921E+001	
1.54617944E+003	-3.76921844E+001	1.70130224E-004	-3.76921844E+001	-5.36889877E+001	-3.78027496E+001	3.71857834E+001	
1.54618457E+003	-3.76754189E+001	1.70788262E-004	-3.76754189E+001	-5.36270142E+001	-3.77871590E+001	3.71845322E+001	
1.54618958E+003	-3.77161484E+001	1.69194042E-004	-3.77161484E+001	-5.35571823E+001	-3.78308067E+001	3.71854935E+001	
1.54619470E+003	-3.77445755E+001	1.68090250E-004	-3.77445755E+001	-5.36202278E+001	-3.78583107E+001	3.71842117E+001	
1.54619971E+003	-3.77208366E+001	1.69011590E-004	-3.77208366E+001	-5.36930466E+001	-3.78320351E+001	3.71868095E+001	
1.54620483E+003	-3.77450371E+001	1.68072336E-004	-3.77450371E+001	-5.36676064E+001	-3.78575363E+001	3.71854973E+001	
1.54620996E+003	-3.76870499E+001	1.70331434E-004	-3.76870499E+001	-5.36040115E+001	-3.77996979E+001	3.71845627E+001	
1.54621509E+003	-3.77152176E+001	1.69230305E-004	-3.77152176E+001	-5.35531654E+001	-3.78299599E+001	3.71862488E+001	
1.54622021E+003	-3.77636833E+001	1.67352264E-004	-3.77636833E+001	-5.37007866E+001	-3.78758011E+001	3.71845894E+001	
1.54622510E+003	-3.77612762E+001	1.67445061E-004	-3.77612762E+001	-5.37949333E+001	-3.78708954E+001	3.71868019E+001	
1.54623022E+003	-3.77706451E+001	1.67084247E-004	-3.77706451E+001	-5.36876106E+001	-3.78832893E+001	3.71861687E+001	
1.54623535E+003	-3.77100906E+001	1.69430146E-004	-3.77100906E+001	-5.36931000E+001	-3.78210144E+001	3.71853752E+001	
1.54624048E+003	-3.77020493E+001	1.69744322E-004	-3.77020493E+001	-5.36298294E+001	-3.78144073E+001	3.71856728E+001	
1.54624561E+003	-3.77213821E+001	1.68990358E-004	-3.77213821E+001	-5.36319427E+001	-3.78341942E+001	3.71847191E+001	
1.54625061E+003	-3.77344856E+001	1.68481129E-004	-3.77344856E+001	-5.36940231E+001	-3.78460197E+001	3.71860809E+001	
1.54625574E+003	-3.77471695E+001	1.67989812E-004	-3.77471695E+001	-5.36256409E+001	-3.78608284E+001	3.71865883E+001	
1.54626074E+003	-3.77408791E+001	1.68233382E-004	-3.77408791E+001	-5.36581764E+001	-3.78535118E+001	3.71860275E+001	
1.54626587E+003	-3.77148819E+001	1.69243431E-004	-3.77148819E+001	-5.35665054E+001	-3.78292542E+001	3.71853905E+001	
1.54627087E+003	-3.77130470E+001	1.69315026E-004	-3.77130470E+001	-5.36244011E+001	-3.78258362E+001	3.71863823E+001	
1.54627600E+003	-3.77538528E+001	1.67731559E-004	-3.77538528E+001	-5.37209702E+001	-3.78651848E+001	3.71861267E+001	
