Acquired on 7/10/2022 at 16:57:15
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52550623E+003	-2.89249439E+001	1.28087180E-003	-2.89249439E+001	-2.97085552E+001	-3.67476921E+001	2.99899235E+001	
1.52551111E+003	-2.89040871E+001	1.28703774E-003	-2.89040871E+001	-2.96857872E+001	-3.67365112E+001	2.99885979E+001	
1.52551611E+003	-2.88746433E+001	1.29579299E-003	-2.88746433E+001	-2.96519547E+001	-3.67293968E+001	2.99893970E+001	
1.52552112E+003	-2.88730907E+001	1.29625609E-003	-2.88730907E+001	-2.96581841E+001	-3.66883583E+001	2.99900875E+001	
1.52552588E+003	-2.88605881E+001	1.29999372E-003	-2.88605881E+001	-2.96547585E+001	-3.66303291E+001	2.99902344E+001	
1.52553088E+003	-2.88593254E+001	1.30037195E-003	-2.88593254E+001	-2.96480198E+001	-3.66564522E+001	2.99904385E+001	
1.52553589E+003	-2.88781395E+001	1.29475014E-003	-2.88781395E+001	-2.96567535E+001	-3.67262573E+001	2.99900284E+001	
1.52554089E+003	-2.88733463E+001	1.29618042E-003	-2.88733463E+001	-2.96520061E+001	-3.67212181E+001	2.99891529E+001	
1.52554578E+003	-2.88636494E+001	1.29907764E-003	-2.88636494E+001	-2.96477509E+001	-3.66839142E+001	2.99879780E+001	
1.52555066E+003	-2.88682861E+001	1.29769079E-003	-2.88682861E+001	-2.96592159E+001	-3.66542206E+001	2.99874496E+001	
1.52555566E+003	-2.88601189E+001	1.30013411E-003	-2.88601189E+001	-2.96609097E+001	-3.65970154E+001	2.99889812E+001	
1.52556067E+003	-2.88586922E+001	1.30056101E-003	-2.88586922E+001	-2.96581497E+001	-3.66021767E+001	2.99900131E+001	
1.52556555E+003	-2.88872375E+001	1.29204080E-003	-2.88872375E+001	-2.96717339E+001	-3.67055168E+001	2.99887733E+001	
1.52557043E+003	-2.89127522E+001	1.28447288E-003	-2.89127522E+001	-2.96942501E+001	-3.67461929E+001	2.99886322E+001	
1.52557544E+003	-2.89120827E+001	1.28467067E-003	-2.89120827E+001	-2.97031517E+001	-3.66973038E+001	2.99899025E+001	
1.52558044E+003	-2.88936539E+001	1.29013357E-003	-2.88936539E+001	-2.96843719E+001	-3.66806374E+001	2.99897213E+001	
1.52558533E+003	-2.88798332E+001	1.29424559E-003	-2.88798332E+001	-2.96681099E+001	-3.66790733E+001	2.99895954E+001	
1.52559033E+003	-2.88815575E+001	1.29373185E-003	-2.88815575E+001	-2.96763210E+001	-3.66483459E+001	2.99908047E+001	
1.52559521E+003	-2.88759613E+001	1.29540020E-003	-2.88759594E+001	-2.96728249E+001	-3.66322937E+001	2.99909554E+001	
1.52560022E+003	-2.88698406E+001	1.29722641E-003	-2.88698406E+001	-2.96633167E+001	-3.66430435E+001	2.99899807E+001	
1.52560510E+003	-2.88899193E+001	1.29124383E-003	-2.88899193E+001	-2.96831722E+001	-3.66642303E+001	2.99897232E+001	
1.52561011E+003	-2.88981476E+001	1.28879887E-003	-2.88981476E+001	-2.96912594E+001	-3.66731796E+001	2.99898663E+001	
1.52561511E+003	-2.88776321E+001	1.29490183E-003	-2.88776321E+001	-2.96716843E+001	-3.66479683E+001	2.99895782E+001	
1.52562000E+003	-2.88826141E+001	1.29341742E-003	-2.88826141E+001	-2.96767960E+001	-3.66522942E+001	2.99892063E+001	
1.52562488E+003	-2.89055290E+001	1.28661038E-003	-2.89055290E+001	-2.96931286E+001	-3.67081680E+001	2.99894524E+001	
1.52562988E+003	-2.89052944E+001	1.28668046E-003	-2.89052944E+001	-2.96895199E+001	-3.67249336E+001	2.99894943E+001	
1.52563489E+003	-2.89037724E+001	1.28713064E-003	-2.89037724E+001	-2.96916180E+001	-3.67051888E+001	2.99877396E+001	
1.52563989E+003	-2.88993683E+001	1.28843670E-003	-2.88993683E+001	-2.96910458E+001	-3.66815681E+001	2.99860477E+001	
1.52564465E+003	-2.88749981E+001	1.29568693E-003	-2.88749981E+001	-2.96762943E+001	-3.66094055E+001	2.99868622E+001	
1.52564966E+003	-2.88760090E+001	1.29538588E-003	-2.88760090E+001	-2.96830196E+001	-3.65823135E+001	2.99879017E+001	
1.52565466E+003	-2.89102459E+001	1.28521386E-003	-2.89102459E+001	-2.97050953E+001	-3.66766052E+001	2.99879551E+001	
1.52565967E+003	-2.89195557E+001	1.28246157E-003	-2.89195557E+001	-2.97098503E+001	-3.67086716E+001	2.99889660E+001	
1.52566455E+003	-2.88990784E+001	1.28852320E-003	-2.88990784E+001	-2.97012787E+001	-3.66290169E+001	2.99892540E+001	
1.52566943E+003	-2.88948631E+001	1.28977408E-003	-2.88948631E+001	-2.96962395E+001	-3.66288605E+001	2.99874134E+001	
1.52567444E+003	-2.89129257E+001	1.28442119E-003	-2.89129257E+001	-2.97070465E+001	-3.66829185E+001	2.99869537E+001	
1.52567944E+003	-2.89082260E+001	1.28581142E-003	-2.89082260E+001	-2.97073383E+001	-3.66534233E+001	2.99884605E+001	
1.52568433E+003	-2.88658924E+001	1.29840686E-003	-2.88658924E+001	-2.96664505E+001	-3.66039352E+001	2.99889030E+001	
1.52568933E+003	-2.88530769E+001	1.30224333E-003	-2.88530769E+001	-2.96515007E+001	-3.66016846E+001	2.99887199E+001	
1.52569421E+003	-2.88880959E+001	1.29178516E-003	-2.88880959E+001	-2.96899052E+001	-3.66199684E+001	2.99891129E+001	
1.52569922E+003	-2.88851547E+001	1.29266072E-003	-2.88851547E+001	-2.96815910E+001	-3.66436081E+001	2.99887028E+001	
1.52570410E+003	-2.88522816E+001	1.30248233E-003	-2.88522816E+001	-2.96440811E+001	-3.66338654E+001	2.99873142E+001	
1.52570911E+003	-2.88798370E+001	1.29424408E-003	-2.88798370E+001	-2.96850300E+001	-3.65950699E+001	2.99869347E+001	
1.52571411E+003	-2.89257030E+001	1.28064770E-003	-2.89257030E+001	-2.97380943E+001	-3.66057510E+001	2.99883213E+001	
1.52571899E+003	-2.89169159E+001	1.28324097E-003	-2.89169197E+001	-2.97192020E+001	-3.66464424E+001	2.99888477E+001	
1.52572388E+003	-2.88981800E+001	1.28878991E-003	-2.88981800E+001	-2.96947479E+001	-3.66559906E+001	2.99864979E+001	
1.52572888E+003	-2.88914337E+001	1.29079283E-003	-2.88914337E+001	-2.96861877E+001	-3.66582718E+001	2.99849892E+001	
1.52573389E+003	-2.88772163E+001	1.29502581E-003	-2.88772163E+001	-2.96705647E+001	-3.66510506E+001	2.99865494E+001	
1.52573889E+003	-2.88790703E+001	1.29447260E-003	-2.88790703E+001	-2.96812172E+001	-3.66092834E+001	2.99866047E+001	
1.52574365E+003	-2.88853645E+001	1.29259820E-003	-2.88853645E+001	-2.96961288E+001	-3.65733452E+001	2.99849777E+001	
1.52574866E+003	-2.88653221E+001	1.29857729E-003	-2.88653221E+001	-2.96716309E+001	-3.65750656E+001	2.99864960E+001	
1.52575366E+003	-2.88510437E+001	1.30285381E-003	-2.88510437E+001	-2.96478767E+001	-3.66075439E+001	2.99881077E+001	
1.52575867E+003	-2.88584595E+001	1.30063086E-003	-2.88584595E+001	-2.96503525E+001	-3.66395721E+001	2.99857712E+001	
1.52576355E+003	-2.88656769E+001	1.29847135E-003	-2.88656769E+001	-2.96621628E+001	-3.66238861E+001	2.99845638E+001	
1.52576843E+003	-2.88718605E+001	1.29662384E-003	-2.88718605E+001	-2.96774025E+001	-3.65853653E+001	2.99867153E+001	
1.52577344E+003	-2.88647537E+001	1.29874703E-003	-2.88647537E+001	-2.96717663E+001	-3.65710564E+001	2.99873199E+001	
1.52577844E+003	-2.88450146E+001	1.30466383E-003	-2.88450146E+001	-2.96512051E+001	-3.65553322E+001	2.99863014E+001	
1.52578333E+003	-2.88521461E+001	1.30252331E-003	-2.88521461E+001	-2.96611786E+001	-3.65485611E+001	2.99869194E+001	
1.52578821E+003	-2.88736725E+001	1.29608251E-003	-2.88736725E+001	-2.96812325E+001	-3.65773048E+001	2.99876785E+001	
1.52579321E+003	-2.88699036E+001	1.29720848E-003	-2.88699036E+001	-2.96772308E+001	-3.65746536E+001	2.99866314E+001	
1.52579822E+003	-2.88626251E+001	1.29938405E-003	-2.88626251E+001	-2.96759892E+001	-3.65379486E+001	2.99857311E+001	
1.52580310E+003	-2.88674011E+001	1.29795540E-003	-2.88674011E+001	-2.96780624E+001	-3.65558739E+001	2.99865665E+001	
1.52580811E+003	-2.88606853E+001	1.29996438E-003	-2.88606853E+001	-2.96622372E+001	-3.65938301E+001	2.99873352E+001	
1.52581299E+003	-2.88481216E+001	1.30373088E-003	-2.88481216E+001	-2.96524734E+001	-3.65674706E+001	2.99862213E+001	
1.52581799E+003	-2.88472633E+001	1.30398804E-003	-2.88472633E+001	-2.96597557E+001	-3.65268364E+001	2.99849777E+001	
1.52582288E+003	-2.88546028E+001	1.30178616E-003	-2.88546028E+001	-2.96637154E+001	-3.65506401E+001	2.99853249E+001	
1.52582788E+003	-2.88628082E+001	1.29932910E-003	-2.88628082E+001	-2.96623955E+001	-3.66056557E+001	2.99853630E+001	
1.52583289E+003	-2.88572350E+001	1.30099757E-003	-2.88572350E+001	-2.96603241E+001	-3.65827980E+001	2.99845657E+001	
1.52583777E+003	-2.88390656E+001	1.30645162E-003	-2.88390656E+001	-2.96589088E+001	-3.64830818E+001	2.99856415E+001	
1.52584265E+003	-2.88423576E+001	1.30546163E-003	-2.88423576E+001	-2.96668091E+001	-3.64642639E+001	2.99883537E+001	
1.52584766E+003	-2.88728886E+001	1.29631662E-003	-2.88728886E+001	-2.96850090E+001	-3.65542679E+001	2.99896564E+001	
1.52585266E+003	-2.88902321E+001	1.29115011E-003	-2.88902321E+001	-2.96969833E+001	-3.65978050E+001	2.99890728E+001	
1.52585767E+003	-2.88722153E+001	1.29651744E-003	-2.88722153E+001	-2.96803322E+001	-3.65731087E+001	2.99882202E+001	
1.52586243E+003	-2.88492813E+001	1.30338245E-003	-2.88492813E+001	-2.96548290E+001	-3.65627594E+001	2.99880810E+001	
1.52586743E+003	-2.88570480E+001	1.30105380E-003	-2.88570480E+001	-2.96705532E+001	-3.65316849E+001	2.99888916E+001	
1.52587244E+003	-2.88760376E+001	1.29537703E-003	-2.88760376E+001	-2.97026806E+001	-3.64874725E+001	2.99903774E+001	
1.52587744E+003	-2.88687916E+001	1.29753991E-003	-2.88687916E+001	-2.96891804E+001	-3.65101814E+001	2.99917507E+001	
1.52588232E+003	-2.88554268E+001	1.30153983E-003	-2.88554268E+001	-2.96658936E+001	-3.65448341E+001	2.99919701E+001	
1.52588721E+003	-2.88659573E+001	1.29838765E-003	-2.88659554E+001	-2.96823711E+001	-3.65264969E+001	2.99906693E+001	
1.52589221E+003	-2.88729458E+001	1.29629963E-003	-2.88729458E+001	-2.96928024E+001	-3.65168915E+001	2.99892120E+001	
1.52589722E+003	-2.88587227E+001	1.30055181E-003	-2.88587227E+001	-2.96724777E+001	-3.65321579E+001	2.99891033E+001	
1.52590222E+003	-2.88549919E+001	1.30166952E-003	-2.88549919E+001	-2.96679211E+001	-3.65324402E+001	2.99896832E+001	
1.52590710E+003	-2.88686390E+001	1.29758578E-003	-2.88686390E+001	-2.96839218E+001	-3.65346718E+001	2.99897804E+001	
1.52591199E+003	-2.88693542E+001	1.29737193E-003	-2.88693542E+001	-2.96806030E+001	-3.65549736E+001	2.99897099E+001	
1.52591699E+003	-2.88515854E+001	1.30269094E-003	-2.88515854E+001	-2.96575336E+001	-3.65631027E+001	2.99897995E+001	
