Acquired on 7/10/2022 at 17:29:22
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52572388E+003	-2.77405434E+001	1.68246403E-003	-2.77405434E+001	-2.85853157E+001	-3.52665329E+001	2.99858799E+001	
1.52572888E+003	-2.77431297E+001	1.68146146E-003	-2.77431297E+001	-2.85920944E+001	-3.52496490E+001	2.99748173E+001	
1.52573389E+003	-2.77104034E+001	1.69418007E-003	-2.77104034E+001	-2.85586967E+001	-3.52200356E+001	2.99961300E+001	
1.52573889E+003	-2.76940651E+001	1.70056545E-003	-2.76940651E+001	-2.85393314E+001	-3.52177582E+001	3.00089817E+001	
1.52574365E+003	-2.77234440E+001	1.68910157E-003	-2.77234421E+001	-2.85748138E+001	-3.52188263E+001	2.99865055E+001	
1.52574866E+003	-2.77230339E+001	1.68926083E-003	-2.77230339E+001	-2.85774708E+001	-3.52042809E+001	2.99719391E+001	
1.52575366E+003	-2.76990204E+001	1.69862714E-003	-2.76990204E+001	-2.85493813E+001	-3.51990738E+001	2.99852524E+001	
1.52575867E+003	-2.76972122E+001	1.69933354E-003	-2.76972122E+001	-2.85478039E+001	-3.51962013E+001	2.99892330E+001	
1.52576355E+003	-2.77042542E+001	1.69658160E-003	-2.77042542E+001	-2.85599880E+001	-3.51795425E+001	2.99780769E+001	
1.52576843E+003	-2.76958427E+001	1.69987069E-003	-2.76958427E+001	-2.85549545E+001	-3.51556549E+001	2.99832001E+001	
1.52577344E+003	-2.76702499E+001	1.70991721E-003	-2.76702499E+001	-2.85273151E+001	-3.51394424E+001	2.99956589E+001	
1.52577844E+003	-2.76887665E+001	1.70264230E-003	-2.76887665E+001	-2.85410786E+001	-3.51798096E+001	2.99837208E+001	
1.52578333E+003	-2.77199173E+001	1.69047317E-003	-2.77199173E+001	-2.85743103E+001	-3.52013779E+001	2.99676762E+001	
1.52578821E+003	-2.76851158E+001	1.70407421E-003	-2.76851158E+001	-2.85455818E+001	-3.51387444E+001	2.99829063E+001	
1.52579321E+003	-2.76781635E+001	1.70680438E-003	-2.76781635E+001	-2.85384274E+001	-3.51327171E+001	3.00005798E+001	
1.52579822E+003	-2.77274857E+001	1.68753043E-003	-2.77274857E+001	-2.85858078E+001	-3.51909027E+001	2.99863071E+001	
1.52580310E+003	-2.77084274E+001	1.69495167E-003	-2.77084274E+001	-2.85668488E+001	-3.51714020E+001	2.99739056E+001	
1.52580811E+003	-2.76560974E+001	1.71549851E-003	-2.76560974E+001	-2.85117683E+001	-3.51316833E+001	2.99879894E+001	
1.52581299E+003	-2.76843987E+001	1.70435593E-003	-2.76843987E+001	-2.85383797E+001	-3.51677475E+001	2.99905987E+001	
1.52581799E+003	-2.76941204E+001	1.70054473E-003	-2.76941204E+001	-2.85498142E+001	-3.51696014E+001	2.99759998E+001	
1.52582288E+003	-2.76729889E+001	1.70883827E-003	-2.76729927E+001	-2.85284958E+001	-3.51493454E+001	2.99850540E+001	
1.52582788E+003	-2.77207184E+001	1.69016118E-003	-2.77207184E+001	-2.85768661E+001	-3.51941223E+001	3.00056591E+001	
1.52583289E+003	-2.77366142E+001	1.68398675E-003	-2.77366142E+001	-2.85968361E+001	-3.51913719E+001	2.99955502E+001	
1.52583777E+003	-2.77132511E+001	1.69306959E-003	-2.77132511E+001	-2.85733051E+001	-3.51687737E+001	2.99758759E+001	
1.52584265E+003	-2.77080936E+001	1.69508159E-003	-2.77080936E+001	-2.85649643E+001	-3.51781807E+001	2.99857578E+001	
1.52584766E+003	-2.77195950E+001	1.69059797E-003	-2.77195950E+001	-2.85796089E+001	-3.51753006E+001	3.00007401E+001	
1.52585266E+003	-2.77079582E+001	1.69513444E-003	-2.77079582E+001	-2.85750809E+001	-3.51313438E+001	2.99909477E+001	
1.52585767E+003	-2.77086868E+001	1.69484958E-003	-2.77086868E+001	-2.85741997E+001	-3.51393776E+001	2.99837379E+001	
1.52586243E+003	-2.77011909E+001	1.69777730E-003	-2.77011909E+001	-2.85579796E+001	-3.51716652E+001	2.99977074E+001	
1.52586743E+003	-2.76859169E+001	1.70375942E-003	-2.76859169E+001	-2.85431442E+001	-3.51543694E+001	2.99989681E+001	
1.52587244E+003	-2.77204323E+001	1.69027294E-003	-2.77204323E+001	-2.85856743E+001	-3.51523361E+001	2.99803123E+001	
1.52587744E+003	-2.77224541E+001	1.68948644E-003	-2.77224541E+001	-2.85884113E+001	-3.51511078E+001	2.99832897E+001	
1.52588232E+003	-2.77024536E+001	1.69728487E-003	-2.77024536E+001	-2.85667439E+001	-3.51386795E+001	3.00050240E+001	
1.52588721E+003	-2.76856689E+001	1.70385698E-003	-2.76856689E+001	-2.85550480E+001	-3.50988655E+001	3.00010185E+001	
1.52589221E+003	-2.76989136E+001	1.69866928E-003	-2.76989136E+001	-2.85672016E+001	-3.51170235E+001	2.99841251E+001	
1.52589722E+003	-2.77121544E+001	1.69349788E-003	-2.77121544E+001	-2.85731297E+001	-3.51634636E+001	2.99913654E+001	
