Acquired on 7/10/2022 at 22:00:53
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52559521E+003	-3.49119759E+001	3.22702603E-004	-3.49119759E+001	-3.56460991E+001	-4.29940338E+001	2.99898682E+001	
1.52560022E+003	-3.49628487E+001	3.18944425E-004	-3.49628487E+001	-3.56875000E+001	-4.30966949E+001	2.99883194E+001	
1.52560510E+003	-3.49367523E+001	3.20866820E-004	-3.49367523E+001	-3.56634483E+001	-4.30593567E+001	2.99898205E+001	
1.52561011E+003	-3.48939362E+001	3.24045861E-004	-3.48939362E+001	-3.56249123E+001	-4.29931030E+001	2.99911785E+001	
1.52561511E+003	-3.49338570E+001	3.21080704E-004	-3.49338570E+001	-3.56626511E+001	-4.30449677E+001	2.99910984E+001	
1.52562000E+003	-3.49274979E+001	3.21551110E-004	-3.49274979E+001	-3.56562920E+001	-4.30385971E+001	2.99895382E+001	
1.52562488E+003	-3.48839874E+001	3.24789027E-004	-3.48839874E+001	-3.56104164E+001	-4.30080490E+001	2.99879036E+001	
1.52562988E+003	-3.49292526E+001	3.21421336E-004	-3.49292526E+001	-3.56536903E+001	-4.30642738E+001	2.99894829E+001	
1.52563489E+003	-3.49469109E+001	3.20117106E-004	-3.49469109E+001	-3.56663589E+001	-4.31095085E+001	2.99900970E+001	
1.52563989E+003	-3.48914261E+001	3.24233348E-004	-3.48914261E+001	-3.56064606E+001	-4.30785980E+001	2.99872990E+001	
1.52564465E+003	-3.49062881E+001	3.23125569E-004	-3.49062881E+001	-3.56425781E+001	-4.29765892E+001	2.99878845E+001	
1.52564966E+003	-3.49523811E+001	3.19714280E-004	-3.49523811E+001	-3.57049980E+001	-4.29353561E+001	2.99901180E+001	
1.52565466E+003	-3.49336319E+001	3.21097206E-004	-3.49336357E+001	-3.56598244E+001	-4.30590096E+001	2.99883823E+001	
1.52565967E+003	-3.49014816E+001	3.23483109E-004	-3.49014816E+001	-3.56158676E+001	-4.30923157E+001	2.99879494E+001	
1.52566455E+003	-3.48945999E+001	3.23996326E-004	-3.48945999E+001	-3.56330795E+001	-4.29530716E+001	2.99899502E+001	
1.52566943E+003	-3.49145584E+001	3.22510692E-004	-3.49145584E+001	-3.56574516E+001	-4.29492912E+001	2.99894562E+001	
1.52567444E+003	-3.49367027E+001	3.20870429E-004	-3.49367027E+001	-3.56712837E+001	-4.30162582E+001	2.99891758E+001	
1.52567944E+003	-3.49196701E+001	3.22131353E-004	-3.49196701E+001	-3.56605110E+001	-4.29654160E+001	2.99901695E+001	
1.52568433E+003	-3.49183083E+001	3.22232343E-004	-3.49183083E+001	-3.56545181E+001	-4.29890442E+001	2.99892673E+001	
1.52568933E+003	-3.49386292E+001	3.20728082E-004	-3.49386292E+001	-3.56647415E+001	-4.30644531E+001	2.99888515E+001	
1.52569421E+003	-3.49011765E+001	3.23505898E-004	-3.49011765E+001	-3.56310005E+001	-4.30066490E+001	2.99894867E+001	
1.52569922E+003	-3.48723946E+001	3.25656903E-004	-3.48723984E+001	-3.56031380E+001	-4.29728470E+001	2.99883556E+001	
1.52570410E+003	-3.49044533E+001	3.23261920E-004	-3.49044533E+001	-3.56316795E+001	-4.30241432E+001	2.99872227E+001	
1.52570911E+003	-3.49095459E+001	3.22883396E-004	-3.49095459E+001	-3.56343155E+001	-4.30427208E+001	2.99876099E+001	
1.52571411E+003	-3.49173927E+001	3.22300388E-004	-3.49173927E+001	-3.56399384E+001	-4.30628510E+001	2.99883251E+001	
1.52571899E+003	-3.49702492E+001	3.18401493E-004	-3.49702492E+001	-3.57018394E+001	-4.30660782E+001	2.99883862E+001	
1.52572388E+003	-3.49570389E+001	3.19371407E-004	-3.49570389E+001	-3.56933670E+001	-4.30271378E+001	2.99871845E+001	
1.52572888E+003	-3.48855438E+001	3.24672495E-004	-3.48855438E+001	-3.56082077E+001	-4.30303535E+001	2.99875240E+001	
1.52573389E+003	-3.48764381E+001	3.25354049E-004	-3.48764381E+001	-3.56001282E+001	-4.30155716E+001	2.99900551E+001	
1.52573889E+003	-3.49144058E+001	3.22521955E-004	-3.49144058E+001	-3.56506920E+001	-4.29847374E+001	2.99891987E+001	
1.52574365E+003	-3.49267464E+001	3.21606931E-004	-3.49267464E+001	-3.56525269E+001	-4.30543861E+001	2.99864521E+001	
1.52574866E+003	-3.49016075E+001	3.23474000E-004	-3.49016075E+001	-3.56160698E+001	-4.30919838E+001	2.99881344E+001	
1.52575366E+003	-3.48829346E+001	3.24867724E-004	-3.48829346E+001	-3.56043549E+001	-4.30346069E+001	2.99901104E+001	
1.52575867E+003	-3.48960075E+001	3.23891261E-004	-3.48960075E+001	-3.56198997E+001	-4.30340385E+001	2.99884892E+001	
1.52576355E+003	-3.48769379E+001	3.25316505E-004	-3.48769379E+001	-3.55988922E+001	-4.30256805E+001	2.99874783E+001	
1.52576843E+003	-3.48352356E+001	3.28455528E-004	-3.48352356E+001	-3.55583611E+001	-4.29774704E+001	2.99876842E+001	
1.52577344E+003	-3.48644104E+001	3.26256355E-004	-3.48644104E+001	-3.55853691E+001	-4.30186424E+001	2.99872646E+001	
